x,y,blue.mean.occurrence,fin.mean.occurrence,humpback.mean.occurrence,sperm.mean.occurrence
47.5,69.5,0.71626544,0.497838944,0.553549051,0.524907947
48.5,69.5,0.717659235,0.496619552,0.535748601,0.521562755
49.5,69.5,0.7123999,0.494282186,0.535061955,0.511507273
50.5,69.5,0.70852375,0.486110121,0.533487976,0.514076769
51.5,69.5,0.709732115,0.489728183,0.545258522,0.516283453
52.5,69.5,0.712343812,0.505178809,0.557267785,0.510268092
53.5,69.5,0.704204142,0.498414308,0.556216002,0.494994879
54.5,69.5,0.695098758,0.521623313,0.579833031,0.480250895
55.5,69.5,0.713333726,0.541025281,0.590916872,0.481983095
56.5,69.5,0.719131708,0.531317711,0.55951941,0.482751578
57.5,69.5,0.723197937,0.532338917,0.546505988,0.49881506
-51.5,68.5,0.763981581,0.61236304,0.673205554,0.462277472
-32.5,68.5,0.78217113,0.60826087,0.619217217,0.548241496
-31.5,68.5,0.789560318,0.578376591,0.560228705,0.54779458
-30.5,68.5,0.794499159,0.600771785,0.600176752,0.537996471
-29.5,68.5,0.783294499,0.638987303,0.660548806,0.502782166
-28.5,68.5,0.784810483,0.616020858,0.625890195,0.529175043
-27.5,68.5,0.774351239,0.615402341,0.616134763,0.520852983
-26.5,68.5,0.771493316,0.609971941,0.609910607,0.521059453
-25.5,68.5,0.77171725,0.585546851,0.501687884,0.634977579
-24.5,68.5,0.801884174,0.633253634,0.518373907,0.700689554
-23.5,68.5,0.807686687,0.62631321,0.530898273,0.69305104
-22.5,68.5,0.798105955,0.608988643,0.538479805,0.662074506
-21.5,68.5,0.79789263,0.59913677,0.559827507,0.622395456
-20.5,68.5,0.800739944,0.586957037,0.563288212,0.621689439
-19.5,68.5,0.80216068,0.58446759,0.559737086,0.633309603
-18.5,68.5,0.805289567,0.587091148,0.574013233,0.63263917
-17.5,68.5,0.805410743,0.605595291,0.583870113,0.648793519
-16.5,68.5,0.8079983,0.594479561,0.557938159,0.675759494
-15.5,68.5,0.812245607,0.614263177,0.572796881,0.688773155
-14.5,68.5,0.816953301,0.620412588,0.57049638,0.708572924
-13.5,68.5,0.81149447,0.629584074,0.573864937,0.714432657
-12.5,68.5,0.774285913,0.651876569,0.618174672,0.627052188
-11.5,68.5,0.813304424,0.666770577,0.614794552,0.665894806
-10.5,68.5,0.800198972,0.622586012,0.561831772,0.688136935
-9.5,68.5,0.788034678,0.602919459,0.519750118,0.747440398
-8.5,68.5,0.779744387,0.630570352,0.542582333,0.778836727
-7.5,68.5,0.757248163,0.658123493,0.547922552,0.747672498
-6.5,68.5,0.705666482,0.598911345,0.518451095,0.737252474
-5.5,68.5,0.697419226,0.489558727,0.540603578,0.639972925
-4.5,68.5,0.699061692,0.534373343,0.599295974,0.584536433
-3.5,68.5,0.682599664,0.528737247,0.572603285,0.594726861
-2.5,68.5,0.687293351,0.485396028,0.527627468,0.637206674
-1.5,68.5,0.681172311,0.534341037,0.51197356,0.71704191
-0.5,68.5,0.7030586,0.590801179,0.535385132,0.763182282
0.5,68.5,0.663104713,0.522114992,0.522326291,0.70715481
1.5,68.5,0.66538018,0.535235763,0.527022958,0.705384731
2.5,68.5,0.698872805,0.602311671,0.553623319,0.752195358
3.5,68.5,0.714239359,0.635504782,0.571384132,0.776653171
4.5,68.5,0.723081112,0.640957415,0.572881997,0.782784462
5.5,68.5,0.724726081,0.648180485,0.57515949,0.784731209
6.5,68.5,0.70459044,0.635620296,0.573859751,0.775499046
7.5,68.5,0.693360806,0.627510905,0.56115818,0.755167067
8.5,68.5,0.670381606,0.602354884,0.555187583,0.730317175
9.5,68.5,0.693308294,0.639314234,0.57679987,0.765152395
10.5,68.5,0.706119001,0.686530471,0.626190245,0.773989022
11.5,68.5,0.709375799,0.698170722,0.659656405,0.759970784
12.5,68.5,0.709318042,0.683006287,0.679826081,0.727454245
13.5,68.5,0.706661701,0.678427219,0.692574978,0.667744696
14.5,68.5,0.715979695,0.670971155,0.716144323,0.623955369
15.5,68.5,0.696118355,0.650042832,0.718637943,0.566834867
16.5,68.5,0.725804508,0.677631617,0.749726713,0.569744885
37.5,68.5,0.727179289,0.679764569,0.755977511,0.560474813
38.5,68.5,0.723677754,0.659227073,0.757344842,0.541867733
39.5,68.5,0.704140306,0.62686491,0.738001585,0.520735025
40.5,68.5,0.696048617,0.571743786,0.68645829,0.513340592
41.5,68.5,0.691854656,0.521216452,0.606904566,0.505384028
42.5,68.5,0.701691329,0.523816705,0.580666423,0.50851357
43.5,68.5,0.717583537,0.543182373,0.562614679,0.518726647
44.5,68.5,0.712062001,0.528151155,0.56214422,0.516124666
45.5,68.5,0.713930488,0.51425904,0.554241002,0.523812532
46.5,68.5,0.717974782,0.524204969,0.563428938,0.51197052
47.5,68.5,0.715587556,0.513088346,0.548661113,0.504441381
48.5,68.5,0.714526474,0.531492889,0.550890148,0.499192238
49.5,68.5,0.716436505,0.53767854,0.54883486,0.508273721
50.5,68.5,0.707577705,0.521778584,0.535971165,0.506615877
51.5,68.5,0.705698431,0.519468665,0.542058766,0.492883533
52.5,68.5,0.710903049,0.52413553,0.550179541,0.471482307
53.5,68.5,0.663214862,0.504031777,0.543745697,0.455979317
54.5,68.5,0.650208652,0.524620533,0.575648367,0.462610692
55.5,68.5,0.702278852,0.558840096,0.607857943,0.476524413
56.5,68.5,0.729490578,0.576507568,0.620898724,0.493146479
57.5,68.5,0.73706305,0.573196054,0.610712826,0.502659857
58.5,68.5,0.740290642,0.560378969,0.595919549,0.516145349
59.5,68.5,0.74571383,0.561895609,0.618646383,0.476550609
-53.5,67.5,0.764504731,0.594572723,0.692193151,0.495416909
-33.5,67.5,0.790938914,0.64521414,0.657997429,0.533003509
-32.5,67.5,0.795574367,0.628399849,0.641858757,0.53641367
-31.5,67.5,0.799522042,0.600188375,0.582039177,0.55577451
-30.5,67.5,0.797501922,0.602022767,0.587582469,0.557158649
-29.5,67.5,0.770178974,0.63131094,0.661558509,0.486857533
-28.5,67.5,0.754620373,0.585929334,0.602661073,0.49244228
-27.5,67.5,0.767981112,0.614188015,0.613762677,0.502930403
-26.5,67.5,0.780916154,0.5564906,0.533032596,0.566198528
-25.5,67.5,0.776879966,0.582382739,0.532944679,0.624670982
-24.5,67.5,0.798028469,0.609298348,0.553429544,0.637997806
-23.5,67.5,0.788624525,0.621209681,0.562316895,0.632605016
-22.5,67.5,0.769821167,0.601970911,0.579813004,0.599968433
-21.5,67.5,0.767438114,0.595965922,0.586721718,0.58700341
-20.5,67.5,0.763900995,0.613062501,0.593417287,0.60385102
-19.5,67.5,0.764175177,0.628393769,0.604246676,0.609547317
-18.5,67.5,0.757619739,0.627264678,0.609913051,0.600202084
-17.5,67.5,0.749191284,0.657180786,0.617732763,0.633869708
-16.5,67.5,0.744819164,0.667398691,0.617274344,0.647182405
-15.5,67.5,0.749153614,0.677926779,0.613510251,0.665119529
-14.5,67.5,0.778905153,0.685529649,0.617260873,0.685690463
-13.5,67.5,0.799778998,0.667596579,0.597562432,0.735053062
-12.5,67.5,0.795021951,0.651527464,0.584281385,0.725018382
-11.5,67.5,0.79311496,0.615881801,0.570241809,0.724395812
-10.5,67.5,0.794799328,0.614011288,0.566009998,0.731739223
-9.5,67.5,0.798778653,0.632149518,0.586621881,0.735333502
-8.5,67.5,0.789885104,0.636531353,0.59313482,0.73486346
-7.5,67.5,0.7499277,0.636819005,0.554992318,0.710295558
-6.5,67.5,0.704215586,0.596393645,0.52173841,0.740543902
-5.5,67.5,0.700967848,0.503218353,0.55451721,0.627773046
-4.5,67.5,0.695178688,0.539912999,0.605331063,0.580060959
-3.5,67.5,0.698484242,0.536865294,0.597229302,0.58991009
-2.5,67.5,0.706551969,0.528165102,0.584540129,0.609745264
-1.5,67.5,0.69412899,0.520165622,0.576835096,0.617089868
-0.5,67.5,0.669930875,0.503255725,0.542654335,0.647106111
0.5,67.5,0.653290868,0.524518192,0.517609775,0.71046108
1.5,67.5,0.722721696,0.683069825,0.560366511,0.786419094
2.5,67.5,0.740170896,0.683757305,0.593929529,0.795335412
3.5,67.5,0.744454026,0.703081608,0.649441063,0.743465543
4.5,67.5,0.736131966,0.693666399,0.642349482,0.743547916
5.5,67.5,0.736473441,0.672729194,0.614432335,0.765866041
6.5,67.5,0.736195683,0.658519745,0.589091957,0.781358302
7.5,67.5,0.745144784,0.700887918,0.586547077,0.821119428
8.5,67.5,0.757939875,0.689064384,0.620503604,0.815741777
9.5,67.5,0.738541663,0.675979733,0.615854442,0.770193696
10.5,67.5,0.722855747,0.666877568,0.651706994,0.669778705
11.5,67.5,0.692993581,0.677057147,0.726682067,0.581186473
12.5,67.5,0.703124583,0.692125618,0.757822812,0.566962481
13.5,67.5,0.71575737,0.676562667,0.747140825,0.591725826
14.5,67.5,0.719166219,0.666597724,0.759776771,0.589592457
40.5,67.5,0.694521189,0.52802968,0.594143689,0.496669829
41.5,67.5,0.712469995,0.542185843,0.581933975,0.50950563
42.5,67.5,0.721850932,0.555376828,0.571436942,0.51372838
43.5,67.5,0.723492205,0.574621379,0.579505444,0.502789378
45.5,67.5,0.730605125,0.587190628,0.616288841,0.502195418
46.5,67.5,0.723971069,0.55049634,0.563318133,0.490687877
47.5,67.5,0.717402279,0.538412809,0.565106094,0.486064672
48.5,67.5,0.710222006,0.537630737,0.558695495,0.492998987
49.5,67.5,0.709528446,0.534369409,0.552528322,0.50446111
-54.5,66.5,0.73611027,0.621249437,0.718004107,0.489522725
-53.5,66.5,0.756277919,0.59300828,0.706956863,0.489392549
-36.5,66.5,0.81203866,0.679107904,0.69683814,0.53528589
-35.5,66.5,0.809887409,0.662160575,0.68051374,0.541254163
-34.5,66.5,0.804158092,0.653002381,0.675857663,0.512694001
-33.5,66.5,0.791241884,0.64724052,0.671497822,0.480329663
-32.5,66.5,0.769967854,0.614485025,0.625504792,0.462730587
-31.5,66.5,0.795177162,0.646353483,0.640543461,0.49403429
-30.5,66.5,0.788068831,0.639401317,0.654013574,0.481711447
-29.5,66.5,0.767695546,0.609887779,0.645467877,0.469087571
-28.5,66.5,0.764789164,0.579566061,0.605234027,0.486872196
-27.5,66.5,0.783944786,0.600007534,0.625874937,0.489026606
-26.5,66.5,0.772894382,0.5637272,0.58976692,0.521618545
-25.5,66.5,0.754943013,0.591188669,0.577689111,0.593867779
-24.5,66.5,0.741495013,0.633157492,0.65280503,0.577859461
-23.5,66.5,0.737591565,0.644420564,0.71970886,0.524242938
-22.5,66.5,0.751634479,0.63783884,0.71668452,0.533423603
-21.5,66.5,0.751668513,0.678854108,0.752543569,0.530993104
-20.5,66.5,0.767984271,0.685550332,0.736043215,0.564938247
-19.5,66.5,0.762579441,0.653953731,0.688213587,0.604444385
-18.5,66.5,0.758838594,0.637554109,0.656349719,0.617672801
-17.5,66.5,0.75272733,0.637725532,0.66529578,0.613374293
-16.5,66.5,0.749214768,0.635716856,0.661559999,0.620541096
-15.5,66.5,0.755233586,0.644931078,0.695052087,0.601116359
-14.5,66.5,0.737686038,0.665692151,0.695946693,0.599071324
-13.5,66.5,0.759432256,0.670682967,0.647182286,0.665095985
-12.5,66.5,0.784029186,0.692691147,0.615371346,0.736644626
-11.5,66.5,0.779288471,0.676509261,0.599612772,0.74191463
-10.5,66.5,0.788798809,0.641830862,0.601806581,0.711954832
-9.5,66.5,0.786155999,0.638510108,0.576402903,0.734142721
-8.5,66.5,0.777818084,0.632784784,0.557307184,0.760947883
-7.5,66.5,0.747959793,0.649828434,0.548339248,0.732615471
-6.5,66.5,0.711230099,0.595010459,0.532963514,0.732177079
-5.5,66.5,0.695003688,0.496662527,0.552098632,0.632327735
-4.5,66.5,0.685206711,0.490077645,0.543966949,0.628793418
-3.5,66.5,0.683380544,0.476778299,0.523534298,0.634417474
-2.5,66.5,0.690503895,0.509857237,0.569130242,0.621545613
-1.5,66.5,0.693620741,0.53726387,0.599560976,0.606241763
-0.5,66.5,0.664560616,0.491856664,0.547309458,0.641653717
0.5,66.5,0.656728089,0.50312376,0.53425622,0.671970189
1.5,66.5,0.714243352,0.661309004,0.566739738,0.777610421
2.5,66.5,0.725435078,0.679099858,0.589210212,0.790884674
3.5,66.5,0.753670454,0.711630642,0.678064644,0.724736512
4.5,66.5,0.75125742,0.670419514,0.643009841,0.731813133
5.5,66.5,0.730876327,0.637983143,0.602711558,0.735070169
6.5,66.5,0.709610999,0.669046998,0.604515016,0.73673892
7.5,66.5,0.71311295,0.680593491,0.627900183,0.69663161
8.5,66.5,0.696832538,0.67221427,0.652669072,0.638638377
9.5,66.5,0.706881106,0.692075372,0.707001209,0.59394151
10.5,66.5,0.696893513,0.687437475,0.715311468,0.575069129
11.5,66.5,0.710107386,0.680896997,0.729172826,0.591016352
12.5,66.5,0.696520507,0.680580258,0.769296527,0.574308455
13.5,66.5,0.693783283,0.679556727,0.767863691,0.576128125
33.5,66.5,0.719163418,0.637551725,0.735029697,0.469548732
34.5,66.5,0.776156247,0.735723853,0.804618061,0.528850734
35.5,66.5,0.789584398,0.746194661,0.774698853,0.577295482
36.5,66.5,0.763318777,0.748649776,0.774900854,0.544490516
37.5,66.5,0.736728072,0.697945118,0.761272132,0.53292495
38.5,66.5,0.725078046,0.60379076,0.678730309,0.50436002
39.5,66.5,0.725194216,0.568606913,0.587466836,0.505645335
40.5,66.5,0.720335364,0.571376204,0.579366148,0.522501051
41.5,66.5,0.725076616,0.565242589,0.570921123,0.528602958
42.5,66.5,0.730797529,0.578675389,0.587078512,0.500202835
43.5,66.5,0.733090043,0.576425552,0.602677941,0.475286841
44.5,66.5,0.730641246,0.584784508,0.625552654,0.47933659
46.5,66.5,0.727541566,0.557194412,0.580965161,0.50507319
-55.5,65.5,0.767242312,0.560161293,0.516722023,0.63830471
-54.5,65.5,0.743296087,0.584509313,0.640369296,0.546731532
-53.5,65.5,0.727345288,0.59966445,0.703980267,0.489465207
-52.5,65.5,0.74463743,0.590201139,0.678176105,0.523327112
-40.5,65.5,0.817319155,0.622488618,0.657192171,0.502108812
-39.5,65.5,0.800130725,0.643600821,0.687082767,0.535035372
-38.5,65.5,0.786475778,0.574610472,0.582979321,0.532985091
-37.5,65.5,0.783209085,0.58307445,0.605806768,0.51075536
-36.5,65.5,0.795881331,0.623374104,0.671723783,0.483893275
-35.5,65.5,0.795671284,0.627753317,0.661386907,0.486302048
-34.5,65.5,0.78784585,0.625603676,0.625198781,0.529183924
-33.5,65.5,0.793300033,0.632261753,0.61230737,0.605553269
-32.5,65.5,0.796935976,0.632019401,0.607069492,0.671400428
-31.5,65.5,0.788797379,0.640500724,0.60908258,0.678607345
-30.5,65.5,0.782910347,0.646493256,0.619036436,0.679999948
-29.5,65.5,0.782829106,0.678597927,0.623249948,0.723520398
-28.5,65.5,0.751233935,0.643503606,0.609201431,0.681612253
-27.5,65.5,0.733443022,0.597412527,0.592602193,0.620417416
-26.5,65.5,0.725118995,0.646733165,0.671315491,0.586199343
-25.5,65.5,0.699979126,0.683033586,0.752995193,0.54152751
-24.5,65.5,0.682914615,0.643297434,0.757565618,0.484934241
-23.5,65.5,0.649812341,0.582050085,0.68368423,0.443005502
-22.5,65.5,0.629898012,0.548068285,0.624583721,0.433338523
-20.5,65.5,0.768067539,0.644455612,0.77736026,0.465642869
-14.5,65.5,0.721055567,0.69246763,0.771442354,0.53560704
-13.5,65.5,0.717318714,0.683595657,0.762654841,0.531562567
-12.5,65.5,0.731254816,0.66209358,0.697639108,0.578462422
-11.5,65.5,0.748568296,0.638025761,0.588595152,0.674632728
-10.5,65.5,0.761697412,0.624765396,0.606675446,0.656917274
-9.5,65.5,0.77338624,0.650097609,0.614235878,0.699826777
-8.5,65.5,0.788753867,0.668992639,0.589212894,0.76796782
-7.5,65.5,0.749240696,0.688186228,0.555909872,0.777275145
-6.5,65.5,0.732518137,0.63825357,0.537846863,0.749699593
-5.5,65.5,0.674098849,0.523898184,0.513150215,0.700979769
-4.5,65.5,0.674116552,0.48827228,0.504219115,0.668074667
-3.5,65.5,0.684233248,0.504509747,0.554293931,0.625563979
-2.5,65.5,0.689987063,0.532980382,0.594700694,0.619298458
-1.5,65.5,0.669496357,0.50246799,0.562939763,0.638619602
-0.5,65.5,0.666565061,0.507617116,0.567682445,0.647312462
0.5,65.5,0.677108228,0.555585027,0.612375379,0.637275219
1.5,65.5,0.66665858,0.575104356,0.584838092,0.67293036
2.5,65.5,0.71798867,0.700349569,0.5753268,0.778693736
3.5,65.5,0.725907445,0.679099679,0.603079319,0.783425033
4.5,65.5,0.73734349,0.643936396,0.630365312,0.71382463
5.5,65.5,0.707618773,0.641165197,0.6334185,0.653808534
6.5,65.5,0.691262901,0.683700085,0.6871171,0.592397571
7.5,65.5,0.685947895,0.682885528,0.69397819,0.573226333
8.5,65.5,0.714321136,0.697479665,0.709176779,0.587703347
9.5,65.5,0.723819315,0.702191293,0.716951966,0.591571212
10.5,65.5,0.708068252,0.673922896,0.716617584,0.598625302
11.5,65.5,0.687627912,0.643887043,0.727867901,0.5804106
12.5,65.5,0.70136869,0.655010998,0.744477034,0.571359634
34.5,65.5,0.771061182,0.640049934,0.714066684,0.499036491
35.5,65.5,0.781756163,0.699017644,0.761214614,0.541552067
36.5,65.5,0.778900087,0.739376068,0.782460213,0.552113116
37.5,65.5,0.733076036,0.679423571,0.750564098,0.527046025
38.5,65.5,0.72661531,0.61065191,0.681237459,0.510995328
39.5,65.5,0.719265521,0.568781078,0.60554558,0.487594128
40.5,65.5,0.724134386,0.544692874,0.566948652,0.485332727
-56.5,64.5,0.804116488,0.624373734,0.613991857,0.664108396
-55.5,64.5,0.79225415,0.599170506,0.569601953,0.643914044
-54.5,64.5,0.769782364,0.627689421,0.554565132,0.664104462
-53.5,64.5,0.765894532,0.614057541,0.593607008,0.614580691
-52.5,64.5,0.743129909,0.575793743,0.644396067,0.556764364
-40.5,64.5,0.798895776,0.614243925,0.641401768,0.525374889
-39.5,64.5,0.791004062,0.605481446,0.632489622,0.513717294
-38.5,64.5,0.782194674,0.59394145,0.600099266,0.529967427
-37.5,64.5,0.773821473,0.628769875,0.628890693,0.558223844
-36.5,64.5,0.783363581,0.649825871,0.639742315,0.600869536
-35.5,64.5,0.784173906,0.667919457,0.63453722,0.695137382
-34.5,64.5,0.786961734,0.698092878,0.626647174,0.773097932
-33.5,64.5,0.767075956,0.712429941,0.598626852,0.788873732
-32.5,64.5,0.717211604,0.681018293,0.569440126,0.750390887
-31.5,64.5,0.713957667,0.651474357,0.579276979,0.717585981
-30.5,64.5,0.716617107,0.663001418,0.580493808,0.719240367
-29.5,64.5,0.72571969,0.671118081,0.567579746,0.781358957
-28.5,64.5,0.738552332,0.63534373,0.594541252,0.740698934
-27.5,64.5,0.722395241,0.648196697,0.588192105,0.732685745
-26.5,64.5,0.726019084,0.646425545,0.618395507,0.664319932
-25.5,64.5,0.716386557,0.703777254,0.732530236,0.577967882
-24.5,64.5,0.728817225,0.70498836,0.751222134,0.570614874
-23.5,64.5,0.686177373,0.679923773,0.780052066,0.509596527
-22.5,64.5,0.635451913,0.57881546,0.693663836,0.458730519
-16.5,64.5,0.646851897,0.631115258,0.562514544,0.685910523
-15.5,64.5,0.648006797,0.614781439,0.673024952,0.566234708
-14.5,64.5,0.692056239,0.607556045,0.67013377,0.5386917
-13.5,64.5,0.725766182,0.626419544,0.67529583,0.54756093
-12.5,64.5,0.7425282,0.62641573,0.671400547,0.540978014
-11.5,64.5,0.731190741,0.658293486,0.684581995,0.52111119
-10.5,64.5,0.734940827,0.652554691,0.669853628,0.562452316
-9.5,64.5,0.745202541,0.674783707,0.635586619,0.689958453
-8.5,64.5,0.770664752,0.710375071,0.624930084,0.77905947
-7.5,64.5,0.724436998,0.707586944,0.581936061,0.741724432
-6.5,64.5,0.72361517,0.635430336,0.55149442,0.740490437
-5.5,64.5,0.673408866,0.51818496,0.521954477,0.676092446
-4.5,64.5,0.671843946,0.508056223,0.541001976,0.644459605
-3.5,64.5,0.676479816,0.513141632,0.563329458,0.633106947
-2.5,64.5,0.668443441,0.509416819,0.559197366,0.646730065
-1.5,64.5,0.667359829,0.528846502,0.559183002,0.652878463
-0.5,64.5,0.667062461,0.55204469,0.56059742,0.656625688
0.5,64.5,0.66779232,0.575402439,0.566664219,0.667004943
1.5,64.5,0.673188269,0.619169831,0.559712231,0.713914812
2.5,64.5,0.688762367,0.682313144,0.560054779,0.77021277
3.5,64.5,0.700125158,0.684577465,0.584376693,0.801776409
4.5,64.5,0.716683924,0.667667389,0.616997123,0.743115604
5.5,64.5,0.695604861,0.64825803,0.620908797,0.672707915
6.5,64.5,0.674019933,0.668628693,0.679733157,0.582015574
7.5,64.5,0.664451182,0.657490075,0.69303596,0.562349498
8.5,64.5,0.693868756,0.695829153,0.740381777,0.577287674
9.5,64.5,0.692021191,0.701466978,0.752430201,0.558624744
10.5,64.5,0.703006923,0.681292117,0.754231036,0.583010614
34.5,64.5,0.710021317,0.580507398,0.643811345,0.462631434
35.5,64.5,0.72464484,0.595948279,0.663340449,0.461660564
36.5,64.5,0.740129352,0.615091026,0.674070418,0.474348783
38.5,64.5,0.723864794,0.632633984,0.701637447,0.506668627
39.5,64.5,0.681828976,0.555027604,0.593317628,0.463974655
40.5,64.5,0.658329546,0.509445369,0.542019188,0.446233779
-57.5,63.5,0.79522413,0.677160084,0.5335235,0.763354003
-56.5,63.5,0.819142282,0.693499029,0.551198363,0.782747447
-55.5,63.5,0.814354718,0.671648264,0.552794814,0.762533724
-54.5,63.5,0.804374099,0.665282965,0.564265132,0.74764806
-53.5,63.5,0.814998984,0.678358257,0.587873042,0.757869482
-52.5,63.5,0.778324187,0.621811628,0.574967325,0.690009832
-51.5,63.5,0.75852865,0.593001485,0.637174368,0.570164263
-50.5,63.5,0.744545996,0.611931384,0.661510527,0.566628635
-41.5,63.5,0.788909495,0.608358502,0.65162605,0.496483058
-40.5,63.5,0.791357338,0.5923599,0.573039055,0.571668684
-39.5,63.5,0.794608533,0.640466869,0.617694139,0.664537191
-38.5,63.5,0.788481951,0.676141918,0.641971171,0.715001106
-37.5,63.5,0.795670331,0.691184461,0.652086556,0.741353333
-36.5,63.5,0.761844099,0.701465964,0.62247324,0.769677401
-35.5,63.5,0.727784872,0.668265462,0.570282638,0.746883929
-34.5,63.5,0.699681342,0.63331008,0.55791229,0.696527779
-33.5,63.5,0.682634294,0.612939954,0.584733188,0.652520776
-32.5,63.5,0.683775067,0.609778762,0.621880054,0.61528486
-31.5,63.5,0.693400264,0.610078692,0.618466318,0.635616362
-30.5,63.5,0.689861655,0.632429004,0.581573486,0.652798653
-29.5,63.5,0.708358228,0.656772554,0.593928039,0.704830706
-28.5,63.5,0.711415887,0.657365084,0.610573649,0.739064395
-27.5,63.5,0.71134311,0.663211823,0.615192711,0.724818587
-26.5,63.5,0.712029815,0.679594278,0.60602814,0.740799725
